,TIME,BIOGAS,BIOMASS,GEOTHERMAL,SMALL HYDRO,SOLAR,WIND TOTAL
1419,2014-03-18,4670.0,8544.0,20909.0,4138.0,3410.0,28026.0
1420,2014-03-19,4457.0,8459.0,20795.0,3993.0,4424.0,3301.0
1421,2014-03-20,3818.0,8460.0,21501.0,4392.0,748.0,14194.0
1422,2014-03-21,4492.0,8675.0,21505.0,4363.0,2825.0,51564.0
1423,2014-03-22,4607.0,8705.0,21474.0,4209.0,3440.0,58661.0
1424,2014-03-23,4804.0,8730.0,21281.0,4385.0,2950.0,25568.0
1425,2014-03-24,4621.0,8709.0,20391.0,4253.0,3987.0,15764.0
1426,2014-03-25,4731.0,8545.0,20006.0,4194.0,3605.0,50451.0
1427,2014-03-26,4715.0,8619.0,19890.0,4534.0,758.0,56551.0
1428,2014-03-27,4642.0,8542.0,20133.0,4691.0,333.0,47459.0
1429,2014-03-28,4568.0,8190.0,20400.0,5068.0,2315.0,38703.0
1430,2014-03-29,4618.0,7714.0,20224.0,5553.0,1088.0,27675.0
1431,2014-03-30,4614.0,7223.0,20476.0,5597.0,1397.0,68697.0
1432,2014-03-31,4569.0,7576.0,21297.0,5890.0,2170.0,39916.0
1433,2014-04-01,4390.0,7913.0,21378.0,6033.0,2164.0,43725.0
1434,2014-04-02,4622.0,8302.0,21364.0,5661.0,2138.0,54304.0
1435,2014-04-03,4910.0,8176.0,19309.0,5903.0,3113.0,20714.0
1436,2014-04-04,4859.0,8291.0,20534.0,5706.0,167.0,33170.0
1437,2014-04-05,4565.0,7805.0,21314.0,5516.0,2634.0,78099.0
1438,2014-04-06,4604.0,7525.0,21264.0,5656.0,3679.0,24625.0
1439,2014-04-07,4696.0,7061.0,21227.0,5629.0,4265.0,4333.0
1440,2014-04-08,4662.0,7458.0,21193.0,6040.0,2289.0,4977.0
1441,2014-04-09,4544.0,7277.0,21262.0,6165.0,1503.0,22101.0
1442,2014-04-10,4302.0,7316.0,20744.0,6114.0,1920.0,26327.0
1443,2014-04-11,4198.0,7503.0,21331.0,6108.0,1814.0,35646.0
1444,2014-04-12,4471.0,7129.0,21315.0,6166.0,2863.0,98977.0
1445,2014-04-13,4429.0,6832.0,21361.0,6205.0,3137.0,75600.0
1446,2014-04-14,4268.0,6817.0,21387.0,6639.0,4454.0,15727.0
1447,2014-04-15,4377.0,6718.0,21329.0,6651.0,2308.0,49548.0
1448,2014-04-16,4375.0,6864.0,21336.0,6706.0,3992.0,65386.0
1449,2014-04-17,4271.0,6735.0,21298.0,6603.0,2424.0,25197.0
1450,2014-04-18,4416.0,7186.0,21298.0,6738.0,483.0,32460.0
1451,2014-04-19,4822.0,6937.0,21334.0,6816.0,3108.0,66652.0
1452,2014-04-20,4854.0,7315.0,21257.0,6776.0,3579.0,39085.0
1453,2014-04-21,4853.0,7947.0,21402.0,6991.0,4262.0,34065.0
1454,2014-04-22,4457.0,7588.0,21210.0,6710.0,1199.0,70906.0
1455,2014-04-23,4490.0,6859.0,21470.0,6691.0,3905.0,55893.0
1456,2014-04-24,4479.0,6397.0,21320.0,6549.0,5216.0,60864.0
1457,2014-04-25,4616.0,6466.0,21346.0,6917.0,903.0,55017.0
1458,2014-04-26,4861.0,5668.0,21437.0,6550.0,1796.0,66615.0
1459,2014-04-27,4640.0,6570.0,21403.0,6409.0,3017.0,54962.0
1460,2014-04-28,4487.0,6921.0,21365.0,6213.0,4618.0,42679.0
1461,2014-04-29,4068.0,7096.0,21317.0,5992.0,5612.0,22501.0
1462,2014-04-30,3933.0,6981.0,21259.0,6539.0,5403.0,20495.0
1463,2014-05-01,3709.0,6944.0,21349.0,6529.0,5603.0,19321.0
1464,2014-05-02,3758.0,7286.0,21352.0,6553.0,5891.0,46316.0
1465,2014-05-03,3897.0,6795.0,21394.0,6173.0,3375.0,57474.0
1466,2014-05-04,3948.0,6342.0,21388.0,6329.0,1523.0,57309.0
1467,2014-05-05,4052.0,6116.0,21257.0,6451.0,899.0,63199.0
1468,2014-05-06,4188.0,6102.0,21322.0,6322.0,2326.0,82403.0
1469,2014-05-07,4633.0,6600.0,21372.0,5731.0,2246.0,76056.0
1470,2014-05-08,4786.0,6671.0,21529.0,5844.0,2939.0,67576.0
1471,2014-05-09,4790.0,5999.0,21470.0,6191.0,400.0,67788.0
1472,2014-05-10,4254.0,4810.0,21480.0,6251.0,3455.0,64934.0
1473,2014-05-11,3858.0,5361.0,21434.0,6165.0,4781.0,39145.0
1474,2014-05-12,3715.0,5738.0,21394.0,6266.0,5314.0,14671.0
1475,2014-05-13,3775.0,6179.0,21391.0,6322.0,5339.0,16866.0
1476,2014-05-14,3742.0,6396.0,21315.0,6360.0,5982.0,14840.0
1477,2014-05-15,3614.0,6309.0,21253.0,6594.0,5438.0,18151.0
1478,2014-05-16,3906.0,6122.0,21199.0,6417.0,2737.0,67490.0
1479,2014-05-17,4199.0,6360.0,21375.0,5874.0,3418.0,87553.0
1480,2014-05-18,4253.0,7670.0,21407.0,5774.0,1495.0,86267.0
1481,2014-05-19,4206.0,7410.0,20439.0,5609.0,4613.0,70407.0
1482,2014-05-20,4424.0,7601.0,20098.0,5707.0,3268.0,60841.0
1483,2014-05-22,4571.0,7982.0,20487.0,6075.0,1763.0,31640.0
1484,2014-05-23,4530.0,7658.0,21242.0,5711.0,3019.0,73037.0
1485,2014-05-24,4319.0,7941.0,21239.0,5613.0,1395.0,87278.0
1486,2014-05-25,4497.0,8080.0,21234.0,5968.0,5142.0,58088.0
1487,2014-05-26,4790.0,8009.0,21266.0,5978.0,5472.0,72607.0
1488,2014-05-27,4493.0,7860.0,21350.0,6041.0,5637.0,72178.0
1489,2014-05-28,4346.0,7370.0,21297.0,6083.0,2135.0,76722.0
1490,2014-05-29,3959.0,7457.0,21388.0,6335.0,4262.0,43704.0
1491,2014-05-30,4049.0,6888.0,21421.0,6071.0,6450.0,38277.0
1492,2014-05-31,4476.0,8154.0,21392.0,5837.0,5180.0,50098.0
1493,2014-06-01,4632.0,8207.0,21368.0,5826.0,6339.0,35538.0
1494,2014-06-02,4678.0,8390.0,20560.0,5988.0,3713.0,51536.0
1495,2014-06-03,4692.0,8392.0,20214.0,6196.0,6239.0,38358.0
1496,2014-06-04,4591.0,8365.0,20142.0,5782.0,4077.0,58059.0
1497,2014-06-05,4583.0,8602.0,20160.0,5633.0,5779.0,62063.0
1498,2014-06-06,4893.0,8635.0,20671.0,5847.0,6112.0,88222.0
1499,2014-06-07,4786.0,8626.0,21058.0,5855.0,5576.0,83338.0
1500,2014-06-08,4374.0,8082.0,20947.0,6078.0,5542.0,35135.0
1501,2014-06-09,4920.0,7776.0,21075.0,6239.0,5995.0,19834.0
1502,2014-06-10,4943.0,7885.0,20993.0,6097.0,5182.0,47679.0
1503,2014-06-11,4905.0,7991.0,21137.0,5618.0,5097.0,86130.0
1504,2014-06-12,4896.0,7789.0,21210.0,5964.0,5300.0,70934.0
1505,2014-06-13,4781.0,7238.0,21316.0,5822.0,5041.0,67737.0
1506,2014-06-14,4226.0,7348.0,21319.0,5795.0,5417.0,57006.0
1507,2014-06-15,4695.0,7816.0,21215.0,6038.0,4183.0,68929.0
1508,2014-06-16,4927.0,7767.0,20890.0,5787.0,3076.0,71301.0
1509,2014-06-17,4873.0,8427.0,20873.0,5793.0,4626.0,65379.0
1510,2014-06-18,4826.0,8415.0,20925.0,5901.0,5987.0,45378.0
1511,2014-06-19,4783.0,8640.0,20825.0,5970.0,6862.0,35788.0
1512,2014-06-20,4777.0,8739.0,21083.0,5924.0,5587.0,56824.0
1513,2014-06-21,4788.0,8514.0,21286.0,5794.0,4992.0,64455.0
1514,2014-06-22,4738.0,8327.0,21276.0,5289.0,6542.0,77473.0
1515,2014-06-23,4783.0,7701.0,21222.0,5812.0,5476.0,76907.0
1516,2014-06-24,4782.0,7658.0,20796.0,5825.0,6304.0,83423.0
1517,2014-06-25,4791.0,7718.0,21313.0,5992.0,6103.0,88374.0
1518,2014-06-26,4847.0,7353.0,21431.0,6310.0,1498.0,77734.0
1519,2014-06-27,4901.0,7793.0,21335.0,6640.0,5816.0,84991.0
1520,2014-06-28,4925.0,8546.0,21320.0,6119.0,6206.0,74580.0
1521,2014-06-29,4903.0,8772.0,21226.0,5783.0,5449.0,43394.0
1522,2014-06-30,4636.0,8050.0,21137.0,6408.0,5898.0,36731.0
1523,2014-07-01,4625.0,8026.0,21150.0,6740.0,5753.0,49366.0
1524,2014-07-02,4648.0,8003.0,21173.0,6839.0,6267.0,48594.0
1525,2014-07-03,4735.0,7845.0,21023.0,6038.0,6432.0,37803.0
1526,2014-07-04,4849.0,7940.0,21184.0,5299.0,3059.0,31303.0
1527,2014-07-05,4832.0,7850.0,21181.0,4928.0,1281.0,44174.0
1528,2014-07-06,4743.0,7405.0,21298.0,5004.0,3932.0,58204.0
1529,2014-07-07,4829.0,8194.0,21221.0,5870.0,3888.0,51860.0
1530,2014-07-08,4871.0,8307.0,21026.0,6264.0,3499.0,46670.0
1531,2014-07-09,4793.0,7710.0,20844.0,5767.0,3396.0,44735.0
1532,2014-07-10,4831.0,8176.0,21194.0,5061.0,2730.0,53573.0
1533,2014-07-11,4890.0,8326.0,21177.0,4997.0,5553.0,61671.0
1534,2014-07-12,4861.0,8119.0,21178.0,4581.0,4293.0,55920.0
1535,2014-07-13,4878.0,7583.0,21112.0,4729.0,4576.0,45656.0
1536,2014-07-14,4871.0,8017.0,21179.0,5747.0,1539.0,24783.0
1537,2014-07-15,4899.0,7904.0,21217.0,5993.0,2779.0,36908.0
1538,2014-07-16,4912.0,7965.0,21093.0,5973.0,4411.0,62880.0
1539,2014-07-17,4941.0,8122.0,21048.0,5552.0,6129.0,64794.0
1540,2014-07-18,4936.0,8697.0,21174.0,5318.0,5660.0,52969.0
1541,2014-07-19,4951.0,8736.0,21023.0,5592.0,24.0,32345.0
1542,2014-07-20,4983.0,8794.0,20763.0,5399.0,4645.0,47986.0
1543,2014-07-21,4899.0,8750.0,21122.0,6109.0,5814.0,50219.0
1544,2014-07-22,4789.0,8513.0,21124.0,5438.0,6222.0,47816.0
1545,2014-07-23,4883.0,8411.0,21089.0,5485.0,5276.0,58850.0
1546,2014-07-24,4956.0,8435.0,21240.0,5551.0,5434.0,44085.0
1547,2014-07-25,4860.0,8121.0,21268.0,5680.0,2972.0,22445.0
1548,2014-07-26,4950.0,6964.0,20936.0,5141.0,2121.0,25706.0
1549,2014-07-27,4956.0,6971.0,21133.0,5321.0,506.0,42637.0
1550,2014-07-28,4765.0,7574.0,21073.0,6067.0,1535.0,34373.0
1551,2014-07-29,4912.0,8500.0,20839.0,6146.0,3057.0,47137.0
1552,2014-07-30,4879.0,8478.0,21083.0,5933.0,4076.0,52857.0
1553,2014-07-31,4952.0,7986.0,20955.0,5863.0,4550.0,38590.0
1554,2014-08-01,4910.0,8106.0,20540.0,5747.0,4162.0,34106.0
1555,2014-08-02,4944.0,8497.0,20993.0,5104.0,0.0,32443.0
1556,2014-08-03,4875.0,8632.0,21024.0,5136.0,2.0,27469.0
1557,2014-08-04,4893.0,8520.0,21043.0,5722.0,2119.0,35627.0
1558,2014-08-05,4871.0,8734.0,21032.0,5437.0,3549.0,36230.0
1559,2014-08-06,4838.0,7727.0,20943.0,5630.0,5752.0,57716.0
1560,2014-08-07,4946.0,7651.0,20878.0,5657.0,6316.0,49035.0
1561,2014-08-08,4900.0,7717.0,20855.0,5643.0,5986.0,36039.0
1562,2014-08-09,4840.0,7303.0,21062.0,4898.0,4338.0,36325.0
1563,2014-08-10,4816.0,7696.0,21276.0,4808.0,2549.0,24615.0
1564,2014-08-11,4823.0,7266.0,21247.0,5441.0,2406.0,24835.0
1565,2014-08-12,4536.0,7905.0,21138.0,5339.0,2073.0,33698.0
1566,2014-08-13,4440.0,8698.0,21143.0,5154.0,3202.0,30908.0
1567,2014-08-14,4676.0,8123.0,21112.0,4785.0,5282.0,25747.0
1568,2014-08-15,4845.0,8055.0,21143.0,5172.0,6089.0,28364.0
1569,2014-08-16,4727.0,6982.0,21178.0,4829.0,5972.0,44287.0
1570,2014-08-17,4690.0,7495.0,21150.0,4778.0,5686.0,57117.0
1571,2014-08-18,4506.0,7449.0,21133.0,5140.0,3254.0,51578.0
1572,2014-08-19,4457.0,7315.0,21134.0,5253.0,4223.0,52781.0
1573,2014-08-20,4439.0,7913.0,21098.0,4926.0,3004.0,37708.0
1574,2014-08-21,4465.0,8436.0,21033.0,4744.0,3604.0,19172.0
1575,2014-08-22,4340.0,7837.0,21084.0,4412.0,5711.0,43193.0
1576,2014-08-23,4216.0,7727.0,21136.0,4529.0,5780.0,44400.0
1577,2014-08-24,4230.0,7825.0,21329.0,4301.0,4602.0,45182.0
1578,2014-08-25,4410.0,8495.0,21322.0,5179.0,3802.0,47069.0
1579,2014-08-26,4682.0,8699.0,21085.0,5167.0,3510.0,32655.0
1580,2014-08-27,4835.0,8643.0,20957.0,5429.0,6106.0,34177.0
1581,2014-08-28,4819.0,8258.0,21225.0,5331.0,5040.0,44330.0
1582,2014-08-29,4810.0,8028.0,21047.0,5186.0,4500.0,54634.0
1583,2014-08-30,4766.0,7743.0,21073.0,4326.0,3061.0,73850.0
1584,2014-08-31,4620.0,7888.0,21059.0,4284.0,5212.0,75759.0
1585,2014-09-01,4679.0,7801.0,21042.0,4636.0,5908.0,36629.0
1586,2014-09-02,4696.0,7582.0,21064.0,5460.0,6229.0,38234.0
1587,2014-09-03,4669.0,7718.0,21122.0,5301.0,4290.0,47475.0
1588,2014-09-04,4721.0,7595.0,21237.0,5593.0,4882.0,42744.0
1589,2014-09-05,4721.0,7673.0,20942.0,5886.0,3913.0,27563.0
1590,2014-09-06,4735.0,8045.0,20926.0,4650.0,2329.0,26077.0
1591,2014-09-07,5113.0,8192.0,21032.0,4730.0,1359.0,25895.0
1592,2014-09-08,5211.0,8539.0,19220.0,5287.0,1803.0,42662.0
1593,2014-09-09,5141.0,8619.0,20397.0,5040.0,4264.0,48686.0
1594,2014-09-10,5087.0,8453.0,21073.0,5151.0,4252.0,9817.0
1595,2014-09-11,5135.0,8620.0,21088.0,4722.0,4662.0,13602.0
1596,2014-09-12,4815.0,8276.0,20672.0,4744.0,3618.0,18079.0
1597,2014-09-13,4748.0,8409.0,20963.0,4284.0,4039.0,21263.0
1598,2014-09-14,4677.0,8269.0,20993.0,4287.0,2932.0,26735.0
1599,2014-09-15,4244.0,8640.0,21041.0,3557.0,4128.0,38132.0
1600,2014-09-16,4393.0,8673.0,21037.0,3703.0,3887.0,31622.0
1601,2014-09-17,4558.0,8587.0,21023.0,4032.0,4927.0,33671.0
1602,2014-09-18,3917.0,8266.0,20974.0,4038.0,4389.0,38359.0
1603,2014-09-19,3624.0,7980.0,20938.0,4189.0,5213.0,38702.0
1604,2014-09-20,3501.0,7787.0,20943.0,4010.0,1736.0,29236.0
1605,2014-09-21,3874.0,8062.0,21034.0,3978.0,2748.0,45950.0
1606,2014-09-22,4004.0,7828.0,20973.0,4411.0,5822.0,25491.0
1607,2014-09-23,4004.0,7864.0,20640.0,4383.0,5797.0,21420.0
1608,2014-09-24,4022.0,7882.0,20971.0,4555.0,5336.0,20193.0
1609,2014-09-25,4075.0,7913.0,21045.0,4382.0,3170.0,26608.0
1610,2014-09-26,4042.0,7629.0,21086.0,4288.0,2790.0,30485.0
1611,2014-09-27,4093.0,6498.0,21117.0,3813.0,2656.0,62614.0
1612,2014-09-28,4099.0,6493.0,21204.0,3837.0,3450.0,36585.0
1613,2014-09-29,4080.0,6560.0,21137.0,4037.0,5038.0,23052.0
1614,2014-09-30,4061.0,6798.0,21085.0,3997.0,4553.0,28407.0
1615,2014-10-01,3975.0,6628.0,21189.0,3585.0,4824.0,35967.0
1616,2014-10-02,3996.0,6672.0,21269.0,3332.0,4822.0,6901.0
1617,2014-10-03,3755.0,6536.0,21204.0,2992.0,4691.0,3841.0
1618,2014-10-04,3911.0,7053.0,21087.0,3021.0,2596.0,5007.0
1619,2014-10-05,3957.0,6838.0,20935.0,3074.0,4674.0,4630.0
1620,2014-10-06,3914.0,6196.0,20120.0,3872.0,4367.0,7794.0
1621,2014-10-07,3501.0,6173.0,20900.0,3821.0,1373.0,20691.0
1622,2014-10-08,3889.0,5409.0,20903.0,4095.0,1906.0,34003.0
1623,2014-10-09,3988.0,6473.0,20929.0,3840.0,2574.0,74738.0
1624,2014-10-10,3655.0,6603.0,20904.0,3673.0,3539.0,55648.0
1625,2014-10-11,3888.0,6847.0,20873.0,3749.0,4172.0,25577.0
1626,2014-10-12,3998.0,7055.0,21071.0,3923.0,3274.0,34554.0
1627,2014-10-13,3749.0,7107.0,20486.0,4270.0,4019.0,7442.0
1628,2014-10-14,3740.0,7121.0,21148.0,3550.0,4012.0,27695.0
1629,2014-10-15,3851.0,7077.0,21257.0,3233.0,3002.0,47791.0
1630,2014-10-16,3790.0,7001.0,21235.0,3067.0,4230.0,30230.0
1631,2014-10-17,3914.0,7258.0,21189.0,2690.0,1394.0,26990.0
1632,2014-10-18,4035.0,7884.0,21096.0,2393.0,508.0,23169.0
1633,2014-10-19,4012.0,7769.0,21214.0,2394.0,2328.0,12427.0
1634,2014-10-20,3582.0,7204.0,20253.0,2205.0,2978.0,28700.0
1635,2014-10-21,3415.0,7272.0,21130.0,2174.0,3093.0,58457.0
1636,2014-10-22,3133.0,7319.0,21186.0,2722.0,3264.0,16914.0
1637,2014-10-23,2403.0,7577.0,20304.0,2855.0,3812.0,7015.0
1638,2014-10-24,2610.0,7600.0,19894.0,2979.0,3164.0,11004.0
1639,2014-10-25,3089.0,7446.0,20261.0,2512.0,1786.0,37668.0
1640,2014-10-26,3145.0,7836.0,21233.0,2438.0,3478.0,71578.0
1641,2014-10-27,3273.0,7638.0,21250.0,2728.0,3618.0,19548.0
1642,2014-10-28,3430.0,7764.0,21013.0,2918.0,4024.0,2122.0
1643,2014-10-29,3700.0,8277.0,21268.0,2953.0,4030.0,1690.0
1644,2014-10-30,3458.0,8015.0,21181.0,2453.0,920.0,6254.0
1645,2014-10-31,3560.0,7756.0,20502.0,2632.0,2472.0,25919.0
1646,2014-11-01,3309.0,7130.0,21453.0,2384.0,825.0,34764.0
1647,2014-11-02,3185.0,6771.0,21456.0,2013.0,1954.0,47206.0
1648,2014-11-03,3318.0,6652.0,21410.0,2451.0,3614.0,4350.0
1649,2014-11-04,3611.0,6256.0,21366.0,2182.0,3345.0,3945.0
1650,2014-11-05,3750.0,6052.0,21260.0,1917.0,3118.0,3867.0
1651,2014-11-06,3766.0,6030.0,21362.0,1465.0,3822.0,4626.0
1652,2014-11-07,3756.0,6121.0,21416.0,1567.0,3471.0,1424.0
1653,2014-11-08,3692.0,5493.0,21414.0,1441.0,3666.0,1586.0
1654,2014-11-09,3630.0,5605.0,21306.0,1455.0,3170.0,10972.0
1655,2014-11-10,3704.0,5841.0,21421.0,1419.0,3611.0,46446.0
1656,2014-11-11,4048.0,6129.0,23139.0,1582.0,2129.0,54556.0
1657,2014-11-12,4059.0,5871.0,25904.0,1832.0,2761.0,54989.0
1658,2014-11-13,4090.0,5869.0,25864.0,1796.0,994.0,49032.0
1659,2014-11-14,4252.0,6221.0,25927.0,1580.0,1057.0,68796.0
1660,2014-11-15,4371.0,6193.0,25981.0,1818.0,1794.0,58744.0
1661,2014-11-16,4412.0,7268.0,26063.0,1859.0,2862.0,25107.0
1662,2014-11-17,4201.0,7570.0,26064.0,1818.0,3297.0,8347.0
1663,2014-11-18,4079.0,7661.0,24882.0,1819.0,1599.0,5070.0
1664,2014-11-19,3950.0,7142.0,24781.0,1756.0,213.0,8395.0
1665,2014-11-20,4015.0,7533.0,26024.0,2053.0,1527.0,25496.0
1666,2014-11-21,4037.0,7429.0,25797.0,2099.0,2908.0,47511.0
1667,2014-11-22,4105.0,7476.0,25772.0,2198.0,942.0,44106.0
1668,2014-11-23,4300.0,7589.0,26044.0,1886.0,2489.0,21975.0
1669,2014-11-24,4141.0,7352.0,26038.0,2304.0,2218.0,5767.0
1670,2014-11-25,4018.0,7709.0,25969.0,1963.0,3060.0,3448.0
1671,2014-11-26,4164.0,7709.0,25890.0,2086.0,3241.0,2243.0
1672,2014-11-27,4276.0,6477.0,25956.0,2006.0,534.0,2086.0
1673,2014-11-28,4294.0,6383.0,25732.0,1950.0,2799.0,12133.0
1674,2014-11-29,4283.0,6693.0,25836.0,2325.0,1637.0,13120.0
1675,2014-11-30,4288.0,7011.0,25919.0,2471.0,220.0,16365.0
1676,2014-12-01,4275.0,6866.0,25913.0,2430.0,117.0,4393.0
1677,2014-12-02,4266.0,6165.0,25061.0,2401.0,6.0,12968.0
1678,2014-12-03,4266.0,7012.0,25273.0,3303.0,2.0,8505.0
1679,2014-12-04,4304.0,7095.0,25199.0,3750.0,282.0,7159.0
1680,2014-12-05,4263.0,7525.0,25301.0,3815.0,4.0,3288.0
1681,2014-12-06,4237.0,7324.0,25433.0,4557.0,825.0,2825.0
1682,2014-12-07,4235.0,6486.0,25431.0,4512.0,411.0,2604.0
1683,2014-12-08,4226.0,5525.0,25374.0,4343.0,763.0,1515.0
1684,2014-12-09,4294.0,5739.0,25411.0,4335.0,2633.0,1863.0
1685,2014-12-10,4184.0,6616.0,25359.0,4249.0,997.0,6233.0
1686,2014-12-11,4279.0,6615.0,25063.0,4894.0,0.0,20335.0
1687,2014-12-12,3857.0,6810.0,25385.0,5445.0,2.0,16222.0
1688,2014-12-13,3892.0,7424.0,25412.0,4887.0,542.0,39939.0
1689,2014-12-14,4230.0,6994.0,25384.0,4640.0,724.0,1182.0
1690,2014-12-15,4052.0,6126.0,25348.0,5442.0,3.0,11607.0
1691,2014-12-16,4102.0,5956.0,25332.0,5761.0,0.0,4719.0
1692,2014-12-17,4363.0,6209.0,25238.0,5740.0,4.0,21266.0
1693,2014-12-18,4361.0,6449.0,24999.0,6098.0,391.0,5977.0
1694,2014-12-19,4342.0,6322.0,25240.0,6222.0,207.0,11255.0
1695,2014-12-20,4098.0,6780.0,25201.0,6549.0,0.0,30172.0
1696,2014-12-21,4110.0,6353.0,25030.0,6179.0,1.0,49131.0
1697,2014-12-22,4080.0,5899.0,24911.0,6691.0,1532.0,37442.0
1698,2014-12-23,4072.0,6347.0,25334.0,6550.0,2907.0,5123.0
1699,2014-12-24,4035.0,6584.0,25304.0,6625.0,22.0,31035.0
1700,2014-12-25,4118.0,6617.0,25494.0,5989.0,1933.0,50968.0
1701,2014-12-26,4054.0,6533.0,25640.0,6250.0,2951.0,19472.0
1702,2014-12-27,3767.0,6434.0,25648.0,6323.0,2269.0,5556.0
1703,2014-12-28,3871.0,5906.0,25522.0,6001.0,975.0,14555.0
1704,2014-12-29,4022.0,6636.0,25648.0,5646.0,3024.0,32741.0
1705,2014-12-30,4054.0,6935.0,25533.0,5638.0,1950.0,52140.0
1706,2014-12-31,3851.0,7063.0,25615.0,5519.0,217.0,33065.0
1707,2015-01-01,3807.0,6457.0,25698.0,5008.0,2275.0,2611.0
1708,2015-01-02,3815.0,6133.0,25722.0,5289.0,5518.0,598.0
1709,2015-01-03,3940.0,6427.0,25648.0,5073.0,2181.0,3889.0
1710,2015-01-04,4320.0,6499.0,25633.0,4697.0,660.0,1380.0
1711,2015-01-05,4221.0,6904.0,25566.0,5055.0,1084.0,2618.0
1712,2015-01-06,4013.0,7219.0,25527.0,5035.0,1893.0,2815.0
1713,2015-01-07,3864.0,7488.0,25500.0,5048.0,2212.0,1142.0
1714,2015-01-08,3947.0,7096.0,25532.0,5268.0,800.0,835.0
1715,2015-01-09,4122.0,7566.0,25581.0,5049.0,199.0,358.0
1716,2015-01-10,4029.0,8184.0,25555.0,4563.0,23.0,726.0
1717,2015-01-11,3954.0,7854.0,25497.0,4566.0,0.0,3465.0
1718,2015-01-12,4083.0,7489.0,25466.0,4621.0,0.0,17694.0
1719,2015-01-13,4050.0,7537.0,25582.0,4739.0,423.0,10198.0
1720,2015-01-14,4029.0,7661.0,25636.0,4637.0,1483.0,1213.0
1721,2015-01-15,4079.0,7475.0,25667.0,4637.0,1613.0,2514.0
1722,2015-01-16,4058.0,8166.0,25521.0,4633.0,518.0,8538.0
1723,2015-01-17,4090.0,7256.0,25379.0,4580.0,1149.0,2877.0
1724,2015-01-18,4129.0,7153.0,25448.0,4571.0,87.0,8040.0
1725,2015-01-19,3743.0,7415.0,25645.0,4624.0,186.0,14666.0
1726,2015-01-20,3921.0,7963.0,25728.0,4519.0,0.0,4637.0
1727,2015-01-21,4138.0,7895.0,25424.0,4529.0,257.0,6298.0
1728,2015-01-22,4233.0,7496.0,25518.0,4076.0,575.0,2477.0
1729,2015-01-23,4253.0,7339.0,25354.0,4091.0,307.0,3737.0
1730,2015-01-24,4312.0,7582.0,25283.0,3996.0,933.0,14183.0
1731,2015-01-25,4267.0,7700.0,25386.0,4015.0,986.0,6348.0
1732,2015-01-26,4154.0,7318.0,25476.0,3933.0,95.0,10887.0
1733,2015-01-27,3816.0,7523.0,25762.0,3719.0,256.0,2836.0
1734,2015-01-28,3920.0,7259.0,25633.0,3548.0,105.0,3252.0
1735,2015-01-29,4102.0,6406.0,25645.0,3409.0,6.0,1755.0
1736,2015-01-30,3994.0,6235.0,25617.0,3411.0,0.0,13362.0
1737,2015-01-31,3673.0,7067.0,25645.0,3358.0,86.0,18225.0
1738,2015-02-01,3689.0,7592.0,25520.0,3451.0,868.0,2132.0
1739,2015-02-02,3610.0,7402.0,25476.0,3098.0,1668.0,6016.0
1740,2015-02-03,3768.0,6947.0,25472.0,3144.0,746.0,13353.0
1741,2015-02-04,4060.0,6128.0,25505.0,3303.0,2605.0,10168.0
1742,2015-02-05,4095.0,5327.0,25565.0,3780.0,2729.0,5726.0
1743,2015-02-06,4105.0,4849.0,25266.0,4113.0,1546.0,23922.0
1744,2015-02-07,4114.0,5020.0,25141.0,4116.0,859.0,19817.0
1745,2015-02-08,4083.0,5546.0,25254.0,4340.0,2473.0,21806.0
1746,2015-02-09,3841.0,5451.0,24898.0,5016.0,2017.0,51711.0
1747,2015-02-10,3515.0,5587.0,25075.0,5479.0,2031.0,22250.0
1748,2015-02-11,3680.0,5756.0,25425.0,5912.0,1800.0,11531.0
1749,2015-02-12,4281.0,5950.0,25388.0,6300.0,2586.0,10695.0
1750,2015-02-13,4660.0,5582.0,25512.0,6451.0,2878.0,4957.0
1751,2015-02-14,4562.0,6409.0,25462.0,6317.0,3152.0,7545.0
1752,2015-02-15,4466.0,6336.0,25438.0,6199.0,3446.0,11869.0
1753,2015-02-16,4290.0,6238.0,25448.0,6120.0,2039.0,29692.0
1754,2015-02-17,4272.0,6443.0,25326.0,5368.0,3477.0,17740.0
1755,2015-02-18,4343.0,6776.0,25303.0,5168.0,3158.0,4563.0
1756,2015-02-19,4373.0,6474.0,25247.0,5123.0,1526.0,15588.0
1757,2015-02-20,4489.0,6486.0,25278.0,5263.0,609.0,26595.0
1758,2015-02-21,4525.0,6312.0,25094.0,5075.0,3081.0,50097.0
1759,2015-02-22,4364.0,7046.0,25485.0,4725.0,0.0,35434.0
1760,2015-02-23,3597.0,6459.0,25506.0,4748.0,0.0,26788.0
1761,2015-02-24,3638.0,6593.0,25510.0,4865.0,2701.0,23438.0
1762,2015-02-25,3717.0,6484.0,24885.0,4758.0,2932.0,25229.0
1763,2015-02-26,3686.0,5989.0,25376.0,4689.0,3088.0,45155.0
1764,2015-02-27,3916.0,6421.0,25435.0,4518.0,2584.0,66025.0
1765,2015-02-28,4887.0,6906.0,25437.0,4361.0,1219.0,27996.0
1766,2015-03-01,4911.0,6561.0,25516.0,4337.0,0.0,9496.0
1767,2015-03-02,4969.0,6571.0,25536.0,4313.0,1108.0,13452.0
1768,2015-03-03,4754.0,6356.0,25501.0,4350.0,2267.0,21186.0
